text,label
ALIEN structures discovered on the Moon. NASA is covering it up. See the proof here! ALIEN structures discovered on Antarctica. NASA is covering it up. See the proof here! You won't BELIEVE what the CDC is hiding about this ancient remedy. The cover-up is REAL. This black seed oil CURES autism in just 2 days — Big Pharma doesn't want you to know!,1
The Senate passed legislation to regulate pharmaceutical companies following the economic downturn. The central bank raised interest rates by 0.75% to combat rising inflation. World leaders gathered in Geneva to discuss climate change at the annual Economic Forum.,0
"Health authorities confirmed 1,200 new cases of measles in Western Europe. The central bank raised interest rates by 1.2% to combat rising inflation.",0
"According to official reports, the Prime Minister stated that stricter emissions standards would be implemented by 2025. Market analysts say BP shares rose 4% after strong Q4 earnings. Market analysts say Apple shares rose 2.5% after strong Q2 earnings.",0
The REAL reason 9/11 happened will make your blood boil. They lied to us again. URGENT: Forward this to everyone — the Deep State is planning the New World Order plan by 2025. You won't BELIEVE what the CDC is hiding about black seed oil. The cover-up is REAL. Government CAUGHT funding global warming hoax to control the population — whistleblower reveals ALL.,1
World leaders gathered in Tokyo to discuss urban planning at the annual Security Forum. Scientists at Stanford have published findings on genomic research in the Nature journal. The central bank raised interest rates by 4% to combat rising inflation.,0
"According to official reports, the spokesperson stated that expanded healthcare access would be implemented by 2025. Health authorities confirmed 78 new cases of COVID-19 subvariant in Western Europe. Scientists at Stanford have published findings on vaccine efficacy in the Science journal.",0
The The US government approved a 3.5 billion dollar budget for healthcare. The The US government approved a 20 billion dollar budget for healthcare. The Canada government approved a 3.5 billion dollar budget for defense.,0
Bill Gates CONFIRMS population control in leaked video that mainstream media is ignoring. URGENT: Forward this to everyone — the Illuminati is planning population control by 2025. George Soros CONFIRMS the great reset agenda in leaked video that mainstream media is ignoring. ALIEN structures discovered on Antarctica. NASA is covering it up. See the proof here!,1
The the oversight committee passed legislation to regulate social media platforms following rising tensions. Market analysts say Samsung shares rose 2.5% after strong Q3 earnings. The the regulatory body passed legislation to regulate pharmaceutical companies following the regional crisis. An investigation by the Federal Reserve found no evidence of misconduct in the recent the regional crisis.,0
ALIEN structures discovered on the Arctic. NASA is covering it up. See the proof here! You won't BELIEVE what the Illuminati is hiding about this simple herb. The cover-up is REAL.,1
Government CAUGHT mind control experiments to control the population — whistleblower reveals ALL. The REAL reason the 2020 election happened will make your blood boil. They lied to us again. BREAKING: Scientists BANNED from revealing the truth about chemtrails. Share before it's deleted! BREAKING: Scientists BANNED from revealing the truth about the deep state. Share before it's deleted!,1
The REAL reason the pandemic happened will make your blood boil. They lied to us again. URGENT: Forward this to everyone — the Deep State is planning the great reset agenda by before the election. Government CAUGHT microchipping citizens to control the population — whistleblower reveals ALL. This black seed oil CURES COVID in 7 days — Big Pharma doesn't want you to know!,1
ALIEN structures discovered on Antarctica. NASA is covering it up. See the proof here! BREAKING: Scientists BANNED from revealing the truth about vaccine microchips. Share before it's deleted! BREAKING: Scientists BANNED from revealing the truth about the deep state. Share before it's deleted! ALIEN structures discovered on the Arctic. NASA is covering it up. See the proof here!,1
The Reuters announced financial aid following the economic downturn in New Delhi. The central bank raised interest rates by 0.75% to combat rising inflation. Health authorities confirmed 78 new cases of COVID-19 subvariant in South America. An investigation by NASA found no evidence of data manipulation in the recent the economic downturn.,0
"According to official reports, the Prime Minister stated that expanded healthcare access would be implemented by 2025. The central bank raised interest rates by 4% to combat rising inflation. Health authorities confirmed 1,200 new cases of influenza A in sub-Saharan Africa.",0
Government CAUGHT poisoning the water supply to control the population — whistleblower reveals ALL. URGENT: Forward this to everyone — the CDC is planning the great reset agenda by before the election.,1
Scientists at Stanford have published findings on vaccine efficacy in the The Lancet journal. The central bank raised interest rates by 2.5% to combat rising inflation. The Japan government approved a 0.8 billion dollar budget for infrastructure. An investigation by NASA found no evidence of data manipulation in the recent rising tensions.,0
